Day,Month,Title,Image,Time,Address,Direction,Description,Readmore_Link,Ticket_Links
6,Oct,Lupita D'Alessio,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQTemUUY3mwoJizZXYczJPxP2AJLM1zL1p0uE63Q6-9IQeh0eA1adu0h4s&s,"Fri, Oct 6 – Sat, Oct 7","YouTube Theater, 1011 Stadium Dr, Inglewood, CA, United States",https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c2b79282ee4923:0x37800df900fde580?sa=X&ved=2ahUKEwjVwdXOopiBAxUgTaQEHc2LDIA40gEQ9eIBegQICRAA,"PRIVACY POLICY | PRIVACY SETTINGS | ADVERTISE | ACCESSIBILITY The official guide to Los Angeles. Find great deals, things to do, California travel guides and more. © 2023 Los Angeles Tourism ...",https://www.discoverlosangeles.com/event/2023/10/06/lupita-dalessio-gracias-us-tour-2023,"https://ticketmaster.evyy.net/c/253185/264167/4272?SharedId=DoStuff&u=http%3A%2F%2Fwww.ticketmaster.com%2Fevent%2F0A005E85EAC24C57%3FCAMEFROM%3DCFC_YTT_WEB_EVENTSPAGE_LUPITADALESSIO23
https://www.axs.com/nz/events/487873/lupita-d-alessio-tickets
https://www.rateyourseats.com/mobile/tickets/events/lupita-dalessio-tickets-inglewood-youtube-theater-october-6-2023-4396562
https://www.concertarchives.org/concerts/lupita-d-alessio-d2b3a593-1f01-44d3-b2e1-cc472c1a6db7#buy-tickets
https://allevents.in/inglewood/lupita-dalessio-concert/2400025244760229"
22,Nov,Joaquin Sabina,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTjUqQZ_tz7YtKemByXtyjDwIRGApjphFi84tofjF-ZZhYdF5p-D4Qfo9Y&s,"Wed, Nov 22 – Thu, Nov 23","YouTube Theater, 1011 Stadium Dr, Inglewood, CA, United States",https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c2b79282ee4923:0x37800df900fde580?sa=X&ved=2ahUKEwjVwdXOopiBAxUgTaQEHc2LDIA40gEQ9eIBegQIERAA,"Check out the past concert and event calendar for Joaquin Sabina in Los Angeles along with detailed ticket and venue information including photos, videos, bios, maps and more.",https://dola.com/artists/joaquin-sabina,"https://ticketmaster.evyy.net/c/253185/264167/4272?SharedId=DoStuff&u=http%3A%2F%2Fwww.ticketmaster.com%2Fevent%2F0A005E8C986E13FD%3FCAMEFROM%3DCFC_YTT_WEB_EVENTSPAGE_JOAQUINSABINA
https://www.axs.com/events/482822/joaquin-sabina-tickets
https://www.eventticketscenter.com/joaquin-sabina-inglewood-11-22-2023/5676721/t
https://www.discoverlosangeles.com/event/2023/11/22/joaquin-sabina-contra-todo-pron%C3%B3stico
https://www.undercovertourist.com/los-angeles/youtube-theater/joaquin-sabina-tickets/2290751/"
29,Sep,Wolfmother,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQMw6yCUVUHFpvSexuYAwnEORiE56v4Hnd_HnETMDXDT3E_nq-wz8AcQrc&s,"Fri, 7:00 – 11:00 PM","The Belasco, 1050 S Hill St, Los Angeles, CA, United States",https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c2c7c9657d7e4f:0xd785c19a71b23a97?sa=X&ved=2ahUKEwjVwdXOopiBAxUgTaQEHc2LDIA40gEQ9eIBegQIGRAA,"Check out Wolfmother at Belasco Theater in Los Angeles on September 29, 2023 and get detailed info for the event - tickets, photos, video and reviews.",https://dola.com/events/2023/9/29/wolfmother-tickets,"https://www.concertarchives.org/concerts/wolfmother-3b4cfb54-51df-442d-b1bd-3c19323dbb09#buy-tickets
https://nightout.com/events/a/wolfmother-belasco-theater-los-angeles-los-angeles-fri-sep-29-2023
https://www.eventticketscenter.com/wolfmother-los-angeles-09-29-2023/5704640/t
https://www.presalepasswordinfo.com/getevent?id=451291
https://ticketmaster.evyy.net/c/253520/271177/4272?u=https%3A%2F%2Fconcerts.livenation.com%2Fwolfmother-los-angeles-california-09-29-2023%2Fevent%2F09005EA2A5B71EFC"
29,Sep,Gerardo Coronel,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQHaZKZ3FSGz_EN8LGQ5C7Hx9Azec1VUbLgi4N3hEWLz74lR85gRMMN-Tc&s,"Fri, Sep 29 – Sat, Sep 30","YouTube Theater, 1011 Stadium Dr, Inglewood, CA, United States",https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c2b79282ee4923:0x37800df900fde580?sa=X&ved=2ahUKEwjVwdXOopiBAxUgTaQEHc2LDIA40gEQ9eIBegQIIRAA,"Gerardo Coronel FRI, Sep 29, 2023 @ 8:00 PM YouTube Theater, Inglewood, CA",https://www.livenation.com/event/vvG1IZ9l2xZAPI/gerardo-coronel,"https://www.axs.com/events/487870/gerardo-coronel-tickets
https://allevents.in/inglewood/gerardo-coronel-concert/2400025237223458
https://www.eventticketscenter.com/gerardo-coronel-inglewood-09-29-2023/5725879/t
https://ticketmaster.evyy.net/c/253520/271177/4272?u=https%3A%2F%2Fwww.ticketmaster.com%2Fgerardo-coronel-inglewood-california-09-29-2023%2Fevent%2F0A005EB3E2005968
https://www.discoverlosangeles.com/event/2023/09/29/gerardo-coronel"
1,Nov,Kim Petras: Feed The Beast World Tour,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQCyD5j_mPOUvJd9zdYChVKznQnnX4gsgd7G6bJ4k0IpJEckbimgA_8iNA&s,"Wed, Nov 1 – Thu, Nov 2","YouTube Theater, 1011 Stadium Dr, Inglewood, CA, United States",https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c2b79282ee4923:0x37800df900fde580?sa=X&ved=2ahUKEwjVwdXOopiBAxUgTaQEHc2LDIA40gEQ9eIBegQIKRAA,"Check out the past concert and event calendar for Kim Petras in Los Angeles along with detailed ticket and venue information including photos, videos, bios, maps and more.",https://dola.com/artists/kim-petras,"https://ticketmaster.evyy.net/c/253185/264167/4272?SharedId=DoStuff&u=https%3A%2F%2Fwww.ticketmaster.com%2Fevent%2F0A005ECECBCC442C%3FCAMEFROM%3DCFC_YTT_WEB_EVENTSPAGE_KIMPETRAS
https://www.axs.com/events/491332/kim-petras-tickets
https://www.eventbrite.com/e/kim-petras-tickets-2023-tickets-710031923597
https://www.discoverlosangeles.com/event/2023/11/01/kim-petras-feed-the-beast-world-tour
https://www.undercovertourist.com/los-angeles/youtube-theater/kim-petras-tickets/2329496/"
11,Nov,Luis Angel,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ7dbN5jaunySkLwiwXUN-PZc_PJ-p3TazrKvYtbcc&s,"Sat, 8:00 – 10:00 PM","Peacock Theater, 777 Chick Hearn Ct, Los Angeles, CA, United States",https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c2c7b900ec5d7f:0xc71d771bd9c0cf0f?sa=X&ved=2ahUKEwjVwdXOopiBAxUgTaQEHc2LDIA40gEQ9eIBegQIMRAA,"Don't miss El Flaco y El Mimoso at Peacock Theater in Los Angeles California on November 11, 2023. Get your tickets!",https://www.peacocktheater.com/events/detail/flaco-y-mimoso23,"https://www.axs.com/events/484635?skin=peacock&utm_source=peacocktheater&utm_medium=website&utm_campaign=flaco-y-mimoso23
https://www.peacocktheater.com/events/detail/flaco-y-mimoso23
https://www.undercovertourist.com/los-angeles/microsoft-theater/luis-angel-and-luis-antonio-lopez-tickets/2320657/
https://dola.com/events/2023/11/11/el-flaco-y-el-mimoso-tickets
https://local.aarp.org/event/luis-angel-2023-11-11-tm-los-angeles-ca.html"
12,Nov,Queen + Adam Lambert - The Rhapsody Tour,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT1awEdJcGtQ50PB6AvON0AYJs42O-I5dZk25l8z5hllclJ76hyyiiUgMA&s,"Sun, Nov 12 – Mon, Nov 13","BMO Stadium, 3939 S Figueroa St, Los Angeles, CA, United States",https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c2c808e06dbb59:0xc8caaad992248bdc?sa=X&ved=2ahUKEwjVwdXOopiBAxUgTaQEHc2LDIA40gEQ9eIBegQIORAA,"Check out Queen + Adam Lambert at BMO Stadium in Los Angeles on November 12, 2023 and get detailed info for the event - tickets, photos, video and reviews.",https://dola.com/events/2023/11/12/queen-adam-lambert-tickets,"https://www.axs.com/events/480747/queen-and-adam-lambert-tickets
https://www.eventbrite.com/e/queen-tickets-the-rhapsody-tour-tickets-699427415227
https://www.concertarchives.org/concerts/queen-adam-lambert-the-rhapsody-tour--4486330#buy-tickets
https://ticketmaster.evyy.net/c/253520/271177/4272?u=https%3A%2F%2Fwww.ticketmaster.com%2Fqueen-adam-lambert-the-rhapsody-tour-los-angeles-california-11-12-2023%2Fevent%2F0A005E7EBD8B4C11
https://expositionpark.ca.gov/event/queen-adam-lambert-night-2/"
22,Nov,Kasabian,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRqd0HzeyCIdZPF4a2MwuXlgWbJ3U5c4dRNugxtyzn-5l1EDQsxCUCDj84&s,"Wed, 7:00 – 11:00 PM","The Belasco, 1050 S Hill St, Los Angeles, CA, United States",https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c2c7c9657d7e4f:0xd785c19a71b23a97?sa=X&ved=2ahUKEwjVwdXOopiBAxUgTaQEHc2LDIA40gEQ9eIBegQIQRAA,"Kasabian WED, Nov 22, 2023 @ 7:00 PM The Belasco, Los Angeles, CA",https://www.livenation.com/event/vvG10Z9cZKFF9n/kasabian,"https://festivaly.eu/en/kasabian-the-belasco-los-angeles-2023
https://www.concertarchives.org/concerts/kasabian-b023ac0d-59ad-40fe-bf9d-52005f9fbbe2#buy-tickets
https://ticketmaster.evyy.net/c/253185/264167/4272?SharedId=DoStuff&u=https%3A%2F%2Fconcerts.livenation.com%2Fkasabian-los-angeles-california-11-22-2023%2Fevent%2F09005ED0132085EA
https://www.discoverlosangeles.com/event/2023/11/22/kasabian
https://local.aarp.org/event/kasabian-2023-11-22-tm-los-angeles-ca.html"
7,Dec,Aerosmith & The Black Crowes,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQfNGzSe68d0DgdAqfn2kp5_JB12Qex1RbCGQASqB3TXPpr0dJIzaqSu5k&s,"Thu, 7:00 – 11:00 PM","The Kia Forum, 3900 W Manchester Blvd, Inglewood, CA, United States",https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c2b6545d4575cb:0xb1eeeaa0c8fa6906?sa=X&ved=2ahUKEwjVwdXOopiBAxUgTaQEHc2LDIA40gEQ9eIBegQISRAA,"Check out the past concert and event calendar for Aerosmith in Los Angeles along with detailed ticket and venue information including photos, videos, bios, maps and more.",https://dola.com/artists/aerosmith,"https://ticketmaster.evyy.net/c/253185/264167/4272?SharedId=DoStuff&u=https%3A%2F%2Fwww.ticketmaster.com%2Faerosmith-peace-out-the-farewell-tour-inglewood-california-12-07-2023%2Fevent%2F09005E9820D64127
https://www.axs.com/events/484722/aerosmith-tickets
https://www.concertarchives.org/concerts/aerosmith-f8bfae71-6157-43f0-9392-b6f018867568#buy-tickets
https://www.discoverlosangeles.com/event/2023/12/07/aerosmith-peace-out-the-farewell-tour-with-the-black-crowes
https://dola.com/artists/aerosmith/past_events"
23,Sep,Streetlight Manifesto,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSt5Aa4mgjKjXMMpl9Q5BNUFtqCtuHq4miiDE5bgOY328ouEUi5RoHOEoM&s,"Sat, 7:00 – 11:00 PM","The Wiltern, 3790 Wilshire Blvd, Los Angeles, CA, United States",https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c2b8852fb481a3:0x39f6bb2486263e6f?sa=X&ved=2ahUKEwi8zOPOopiBAxVU_7sIHQSwCAo43AEQ9eIBegQIARAA,"Check out the past concert and event calendar for Streetlight Manifesto in Los Angeles along with detailed ticket and venue information including photos, videos, bios, maps and more.",https://dola.com/artists/streetlight-manifesto,"https://ticketmaster.evyy.net/c/253185/264167/4272?SharedId=DoStuff&u=https%3A%2F%2Fconcerts.livenation.com%2Fstreetlight-manifesto-los-angeles-california-09-23-2023%2Fevent%2F09005EB3C96B6F81
https://www.thewiltern.net/events/streetlight-manifesto/
https://www.axs.com/events/491600/streetlight-manifesto-tickets
https://www.discoverlosangeles.com/event/2023/09/23/streetlight-manifesto
https://www.undercovertourist.com/los-angeles/the-wiltern/streetlight-manifesto-tickets/2312380/"
4,Nov,La Unica Internacional Sonora Santanera y Sonora...,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRLziCxC3r2lXNGDq8ZUm_JD-0zNhQPjbCJkaJ5CRTzwsVOMclMqbIaoAo&s,"Sat, Nov 4 – Sun, Nov 5","Dolby Theatre, 6801 Hollywood Blvd, Hollywood, CA, United States",https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c2bf23c3bb14c7:0xf5f01d0d3b59ab76?sa=X&ved=2ahUKEwi8zOPOopiBAxVU_7sIHQSwCAo43AEQ9eIBegQICRAA,"I consent to receive the Discover LA newsletter. You can learn more by reading our privacy policy , and you can opt out at any time.",https://www.discoverlosangeles.com/event/2023/11/04/la-unica-internacional-sonora-santanera-y-sonora-dinamita,"https://www.expedia.com/event-tickets/event/la-unica-internacional-sonora-santanera-y-sonora-dinamita-tickets-dolby-theatre-los-angeles-ca-11-4-2023-5814272
https://www.rateyourseats.com/mobile/tickets/events/la-unica-internacional-sonora-santanera-y-sonora-dinamita-tickets-hollywood-dolby-theatre-november-4-2023-4501517
https://festivaly.eu/en/la-unica-internacional-sonora-santanera-y-sonora-dinamita-dolby-theatre-hollywood-2023
https://ticketmaster.evyy.net/c/253520/271177/4272?u=https%3A%2F%2Fwww.ticketmaster.com%2Fla-unica-internacional-sonora-santanera-y-hollywood-california-11-04-2023%2Fevent%2F09005EE5DA7B2817
https://www.discoverlosangeles.com/event/2023/11/04/la-unica-internacional-sonora-santanera-y-sonora-dinamita"
28,Nov,August Burns Red: Rescue & Restore 10 Year...,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQp402LcLnR_ODlc09iYK_BKBLhkzkf1LS9nrDBfhxNw9B-p28t5RWI0bE&s,"Tue, 5:30 – 9:30 PM","The Belasco, 1050 S Hill St, Los Angeles, CA, United States",https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c2c7c9657d7e4f:0xd785c19a71b23a97?sa=X&ved=2ahUKEwi8zOPOopiBAxVU_7sIHQSwCAo43AEQ9eIBegQIERAA,"Metal & Hard RockConcerts	Metalcore rockers August Burns Red are hitting the road! The Grammy award-nominated band formed by lead guitarist John Benjamin Brubaker, lead vocalist Jake Luhrs...",https://www.los-angeles-theatre.com/theaters/belascotheatre/august-burns-red.php,"https://festivaly.eu/en/august-burns-red-rescue-restore-10-year-anniversary-tour-the-belasco-los-angeles-2023
https://www.eventticketscenter.com/august-burns-red-los-angeles-11-28-2023/5857294/t
https://www.presalepasswordinfo.com/getevent?id=454309
https://ticketmaster.evyy.net/c/253520/271177/4272?u=https%3A%2F%2Fconcerts.livenation.com%2Faugust-burns-red-rescue-restore-10-los-angeles-california-11-28-2023%2Fevent%2F09005EEDFB9552D9
https://www.discoverlosangeles.com/event/2023/11/28/august-burns-red-rescue-restore-10-year-anniversary-tour"
16,Sep,Night Drive,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTgh3Zu3AAaXMmrpkSpsSboe7YljmFf8fvzf3VnV8NfD6wkaxU8YVc4uKA&s,"Sat, Sep 16 – Sun, Sep 17","The Moroccan Lounge, 901 1st St, Los Angeles, CA, United States",https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c2c63f401f6b33:0x9b5535083c04a1f8?sa=X&ved=2ahUKEwi8zOPOopiBAxVU_7sIHQSwCAo43AEQ9eIBegQIGRAA,"Check out Night Drive and Gigamesh at The Moroccan Lounge in Los Angeles on September 16, 2023 and get detailed info for the event - tickets, photos, video and reviews.",https://dola.com/events/2023/9/16/night-drive-and-gigamesh-tickets,"https://festivaly.eu/en/night-drive-gigamesh-the-moroccan-lounge-los-angeles-2023
https://allevents.in/los%20angeles/gigamesh-concert/2400025206376941
https://nightout.com/events/a/gigamesh-moroccan-lounge-los-angeles-sat-sep-16-2023
https://www.eventticketscenter.com/night-drive-gigamesh-los-angeles-09-16-2023/5865420/t
https://ticketmaster.evyy.net/c/253520/271177/4272?u=https%3A%2F%2Fwww.ticketmaster.com%2Fnight-drive-gigamesh-los-angeles-california-09-16-2023%2Fevent%2F09005F01C4D64419"
26,Nov,Los Angeles Chargers vs Baltimore Ravens,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRNuPda8TCJH9ou7kqdHChvSFPeRSjDFcWApfR4G64XF-jrk8Uznh5ucnU&s,"Sun, 5:20 – 9:20 PM","SoFi Stadium, 1001 Stadium Dr, Inglewood, CA, United States",https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c2b786cbfb8f4f:0x5fb99cb7249e4170?sa=X&ved=2ahUKEwi8zOPOopiBAxVU_7sIHQSwCAo43AEQ9eIBegQIIRAA,"Address: SoFi Stadium - 1000 S Prairie Ave, Inglewood, CA 90301 Website: https://www.sofistadium.com/upcoming-events/",https://discovertorrance.com/events/chargers-vs-ravens-at-sofi-stadium/,"https://www.ticketmaster.com/event/09005EB7E843490D
https://www.axs.com/events/485727/baltimore-ravens-at-los-angeles-chargers-tickets
https://www.rateyourseats.com/tickets/events/baltimore-ravens-at-los-angeles-chargers-tickets-november-26-2023-4311853
https://ticketmaster.evyy.net/c/253520/271177/4272?u=https%3A%2F%2Fwww.ticketmaster.com%2Flos-angeles-chargers-vs-baltimore-ravens-inglewood-california-11-26-2023%2Fevent%2F0A005E94DE2D4A7C
https://discovertorrance.com/events/chargers-vs-ravens-at-sofi-stadium/"
20,Oct,Marisa Monte,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQe7Y_Ju7FAucB0K2rYa9hUgOGfrSwf4O8e0yKYqwqb_6mu36vYVvoXajU&s,"Fri, Oct 20 – Sat, Oct 21","LA Phil Store, 151 S Grand Ave, Los Angeles, CA, United States",https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c2c64d9fe794d3:0x3e069de84757460f?sa=X&ved=2ahUKEwi8zOPOopiBAxVU_7sIHQSwCAo43AEQ9eIBegQIKRAA,"In Brazil, Marisa Monte is both an icon and an iconoclast. She’s a brilliant artist and emotionally rich performer, breezily presenting her pop and samba songs from a sideways angle informed by...",https://www.laphil.com/events/performances/2394/2023-10-20/marisa-monte,"https://my.laphil.com/en/booking/production/8492
https://festivaly.eu/en/marisa-monte-walt-disney-concert-hall-los-angeles-2023
https://allevents.in/los%20angeles/marisa-monte-concert/2400025244907403
https://www.visitwesthollywood.com/events/marisa-monte-10-20-2023/
https://www.braziliannites.com/event/marisa-monte-portas-los-angeles-2/"
8,Oct,Intocable,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRNaHn9KjNebr9BJ37xDKzlBBjc8GGKuHUB_BEPXvO8lOMiSd1dxSU_sqE&s,"Sun, 7:30 – 9:30 PM","The Greek Theatre, 2700 N Vermont Ave, Los Angeles, CA, United States",https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c2c098a47d4245:0x3b9f3214123aa486?sa=X&ved=2ahUKEwi8zOPOopiBAxVU_7sIHQSwCAo43AEQ9eIBegQIMRAA,"Intocable is one of the most influential groups in the Tejano / Norteño music scene today. Their road to success began over twenty five years ago in Zapata, Texas, when friends Ricky Muñoz and...",https://www.lagreektheatre.com/events/detail/intocable-1,"https://www.axs.com/events/467530/intocable-tickets
https://www.lagreektheatre.com/events/detail/intocable-1
https://www.visitwesthollywood.com/events/intocable-10-08-2023/
https://www.undercovertourist.com/los-angeles/greek-theatre/intocable-tickets/2237618/
https://dola.com/events/2023/10/8/intocable-tickets"
15,Sep,"Deorro, Tainy, Tom & Collins, and Redtape at The...",https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR_2dPS9F5l7o4-jN7pPydb8jpf4yr7HpCFJFwaN0g&s,"Fri, 5:00 – 9:00 PM","The Torch at the LA Memorial Coliseum, 3911 S Figueroa St, Los Angeles, CA, United States",https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c2c9307123914d:0xed364bba6ed8b79b?sa=X&ved=2ahUKEwi8zOPOopiBAxVU_7sIHQSwCAo43AEQ9eIBegQIORAA,"Marco Efraîn Masís, who goes by the name Tainy, is a Latin rap and reggaeton writer and producer from Puerto Rico who has released a great many tracks since his debut in 2005 on the Luny Tunes...",https://www.deezer.com/en/artist/4649104,"https://www.insomniac.com/events/deorro-presents-carta-de-amor-2023-09-15-los-angeles-ca/
https://www.tixr.com/groups/exchangela/events/deorro-s-carta-de-amor-the-torch-afteparty-79508
https://ticketmaster.evyy.net/c/1387536/264167/4272?u=https%3A%2F%2Fwww.ticketmaster.com%2Fevent%2F0A005EF44EF25ADC&SHAREDID=NAgqZEBl
https://www.discoverlosangeles.com/event/2023/09/15/deorro-presents-carta-de-amor-18
https://www.deezer.com/en/artist/4649104"
1,Nov,Fred Again,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQEAmyWmc85GS7cfHkoaPgmP2UCTLta5lWJjbg9A0rosGs42sAU41OiR70&s,"Wed, 8:30 – 10:30 PM","Shrine Auditorium and Expo Hall, 665 W Jefferson Blvd, Los Angeles, CA, United States",https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c2c7e69596b30d:0x96ef2bf284b9dced?sa=X&ved=2ahUKEwi8zOPOopiBAxVU_7sIHQSwCAo43AEQ9eIBegQIQRAA,"Be there live to see Fred Again perform at Shrine Auditorium and Expo Hall Los Angeles in Los Angeles on Wednesday, November 1, 2023.",https://www.rateyourseats.com/tickets/events/fred-again-november-1-2023-4472814,"https://www.axs.com/events/490314/fred-again-tickets
https://www.expedia.com/event-tickets/event/fred-again-tickets-shrine-expo-hall-los-angeles-ca-11-1-2023-5776550
https://local.aarp.org/event/fred-again-2023-11-01-tm-los-angeles-ca.html
https://luvseats.com/productions/408932
https://go.seated.com/tour-events/e73cefec-63a6-4af4-b189-0d95101a7ec0"
28,Sep,Hot Chip,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTcoY1TdDdowcTIqpsBUzkAqIWolOwKciJZnzxc4pez8g6eBDUnRo4oSxM&s,"Thu, 7:00 – 11:00 PM","Hollywood Palladium, 6215 Sunset Blvd, Los Angeles, CA, United States",https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c2bf3793b45fb7:0xe010a684b9c2eb91?sa=X&ved=2ahUKEwi8zOPOopiBAxVU_7sIHQSwCAo43AEQ9eIBegQISRAA,"Check out the past concert and event calendar for Hot Chip in Los Angeles along with detailed ticket and venue information including photos, videos, bios, maps and more.",https://dola.com/artists/hot-chip,"https://ticketmaster.evyy.net/c/253185/264167/4272?SharedId=DoStuff&u=https%3A%2F%2Fconcerts.livenation.com%2Fhot-chip-hollywood-california-09-28-2023%2Fevent%2F09005EAFCBEF3AAC
http://www.thehollywoodpalladium.com/events/hot-chip/
https://www.concertarchives.org/concerts/hot-chip-2626fde4-30b4-44d7-addd-7414820deef7#buy-tickets
https://allevents.in/los%20angeles/hot-chip-concert/2400025206745741
https://www.discoverlosangeles.com/event/2023/09/28/hot-chip"
